transaction_id,items,basket_size
3188,"['citrus_fruit', 'rolls/buns', 'chewing_gum', 'shopping_bags']",4
3189,"['frankfurter', 'pastry', 'soda']",3
3190,"['whole_milk', 'sliced_cheese', 'rolls/buns', 'shopping_bags']",4
3191,"['beef', 'onions', 'other_vegetables', 'rolls/buns']",4
3192,"['pip_fruit', 'dish_cleaner', 'napkins']",3
3193,"['domestic_eggs', 'candy']",2
3195,"['whole_milk', 'butter', 'sugar', 'coffee']",4
3196,"['frankfurter', 'hygiene_articles']",2
3197,"['curd', 'yogurt', 'bathroom_cleaner']",3
3198,"['frankfurter', 'coffee']",2
3199,"['pip_fruit', 'curd', 'margarine', 'baking_powder']",4
3200,"['yogurt', 'light_bulbs']",2
3203,"['rolls/buns', 'bottled_water']",2
3204,"['pastry', 'soda']",2
3208,"['other_vegetables', 'whole_milk', 'rolls/buns', 'flour']",4
3209,"['meat', 'root_vegetables', 'pastry']",3
3210,"['bottled_water', 'soda', 'salty_snack']",3
3211,"['meat', 'root_vegetables', 'hard_cheese', 'brown_bread']",4
3213,"['chicken', 'other_vegetables', 'whipped/sour_cream', 'pickled_vegetables']",4
3215,"['whole_milk', 'whipped/sour_cream']",2
3217,"['citrus_fruit', 'onions', 'soups']",3
3218,"['pip_fruit', 'grapes', 'whole_milk', 'rolls/buns']",4
3219,"['frankfurter', 'beef', 'whole_milk', 'chocolate_marshmallow']",4
3220,"['butter', 'sliced_cheese', 'brown_bread']",3
3222,"['root_vegetables', 'frozen_vegetables']",2
3223,"['tropical_fruit', 'other_vegetables', 'whole_milk', 'margarine']",4
3225,"['root_vegetables', 'whole_milk', 'beverages', 'salt']",4
3230,"['yogurt', 'canned_fish']",2
3232,"['zwieback', 'dishes']",2
3234,"['frankfurter', 'rolls/buns']",2
3235,"['whole_milk', 'rolls/buns', 'bottled_water']",3
3237,"['whole_milk', 'oil', 'candles']",3
3239,"['coffee', 'female_sanitary_products', 'napkins']",3
3241,"['frankfurter', 'rolls/buns']",2
3242,"['soda', 'salty_snack']",2
3245,"['liver_loaf', 'pip_fruit', 'grapes', 'other_vegetables']",4
3246,"['butter_milk', 'instant_coffee']",2
3250,"['bottled_water', 'specialty_chocolate']",2
3253,"['whole_milk', 'artif._sweetener']",2
3255,"['chicken', 'whole_milk']",2
3257,"['chicken', 'ice_cream']",2
3258,"['rolls/buns', 'newspapers']",2
3260,"['curd', 'instant_food_products', 'specialty_bar']",3
3261,"['herbs', 'other_vegetables', 'hygiene_articles', 'napkins']",4
3262,"['grapes', 'berries']",2
3263,"['yogurt', 'spread_cheese', 'pastry', 'shopping_bags']",4
3264,"['grapes', 'berries', 'soda']",3
3265,"['grapes', 'other_vegetables', 'frozen_dessert']",3
3266,"['citrus_fruit', 'semi-finished_bread']",2
3267,"['rolls/buns', 'brown_bread']",2
3268,"['rolls/buns', 'snack_products']",2
3271,"['cream_cheese', 'coffee', 'bottled_water']",3
3272,"['long_life_bakery_product', 'waffles', 'newspapers']",3
3273,"['other_vegetables', 'butter_milk', 'yogurt']",3
3276,"['berries', 'yogurt', 'cat_food', 'chocolate']",4
3277,"['citrus_fruit', 'pickled_vegetables', 'meat_spreads', 'specialty_chocolate']",4
3278,"['beef', 'whole_milk']",2
3279,"['tropical_fruit', 'pickled_vegetables', 'fruit/vegetable_juice']",3
3280,"['citrus_fruit', 'butter', 'sliced_cheese', 'domestic_eggs']",4
3282,"['soda', 'chocolate']",2
3283,"['root_vegetables', 'whole_milk']",2
3285,"['whole_milk', 'mustard']",2
3286,"['whole_milk', 'rolls/buns']",2
3287,"['ice_cream', 'rolls/buns']",2
3288,"['ice_cream', 'chocolate']",2
3289,"['tropical_fruit', 'whole_milk', 'bottled_water', 'soda']",4
3290,"['long_life_bakery_product', 'newspapers']",2
3291,"['whole_milk', 'rolls/buns', 'nut_snack']",3
3292,"['rolls/buns', 'instant_food_products']",2
3293,"['condensed_milk', 'coffee']",2
3294,"['whole_milk', 'pickled_vegetables']",2
3295,"['white_bread', 'coffee', 'seasonal_products']",3
3296,"['whole_milk', 'house_keeping_products']",2
3297,"['dessert', 'uht-milk', 'newspapers', 'shopping_bags']",4
3298,"['whole_milk', 'soda', 'soap']",3
3299,"['pastry', 'specialty_chocolate', 'female_sanitary_products']",3
3300,"['other_vegetables', 'whole_milk', 'processed_cheese', 'soda']",4
3302,"['other_vegetables', 'yogurt', 'specialty_cheese', 'bottled_water']",4
3303,"['finished_products', 'rolls/buns']",2
3305,"['berries', 'other_vegetables', 'yogurt']",3
3308,"['whole_milk', 'specialty_chocolate', 'light_bulbs']",3
3309,"['beverages', 'specialty_bar']",2
3310,"['pastry', 'waffles', 'shopping_bags']",3
3311,"['citrus_fruit', 'yogurt']",2
3312,"['salty_snack', 'specialty_chocolate']",2
3313,"['citrus_fruit', 'tropical_fruit', 'pastry', 'seasonal_products']",4
3320,"['pip_fruit', 'rolls/buns']",2
3323,"['whole_milk', 'brown_bread', 'fruit/vegetable_juice']",3
3325,"['beef', 'whole_milk', 'yogurt', 'soft_cheese']",4
3326,"['tropical_fruit', 'frozen_dessert']",2
3327,"['frankfurter', 'coffee']",2
3328,"['curd', 'ice_cream', 'pasta', 'cat_food']",4
3329,"['yogurt', 'newspapers']",2
3330,"['sliced_cheese', 'domestic_eggs', 'coffee', 'shopping_bags']",4
3331,"['chicken', 'whole_milk']",2
3333,"['fish', 'whole_milk', 'white_bread', 'detergent']",4
3334,"['detergent', 'hygiene_articles', 'napkins']",3
3335,"['rolls/buns', 'margarine', 'canned_fish']",3
3336,"['coffee', 'fruit/vegetable_juice']",2
3337,"['frankfurter', 'whole_milk']",2
3338,"['dessert', 'beverages']",2
3339,"['salty_snack', 'specialty_chocolate']",2
3343,"['frankfurter', 'cream_cheese', 'white_bread']",3
3345,"['soups', 'male_cosmetics']",2
3346,"['soda', 'syrup']",2
3347,"['root_vegetables', 'yogurt', 'beverages']",3
3349,"['whole_milk', 'curd', 'cream_cheese', 'shopping_bags']",4
3350,"['soda', 'specialty_bar']",2
3353,"['whipped/sour_cream', 'newspapers']",2
3354,"['tropical_fruit', 'whole_milk', 'cream_cheese', 'brown_bread']",4
3356,"['meat', 'brown_bread', 'seasonal_products', 'shopping_bags']",4
3357,"['yogurt', 'specialty_bar']",2
3358,"['organic_products', 'softener', 'hygiene_articles']",3
3359,"['frozen_meals', 'frozen_potato_products', 'coffee']",3
3365,"['frankfurter', 'whole_milk', 'frozen_vegetables']",3
3366,"['grapes', 'brown_bread']",2
3367,"['grapes', 'sugar', 'cling_film/bags']",3
3368,"['rolls/buns', 'napkins', 'shopping_bags']",3
3369,"['rolls/buns', 'bottled_water']",2
3370,"['curd', 'yogurt', 'newspapers']",3
3371,"['soft_cheese', 'coffee', 'candy']",3
3374,"['root_vegetables', 'margarine', 'candles']",3
3375,"['beef', 'root_vegetables', 'whole_milk', 'condensed_milk']",4
3376,"['tropical_fruit', 'whole_milk', 'rolls/buns']",3
3378,"['tropical_fruit', 'butter_milk', 'brown_bread', 'flour']",4
3379,"['sugar', 'specialty_bar']",2
3380,"['finished_products', 'whole_milk', 'softener']",3
3381,"['uht-milk', 'soda']",2
3382,"['other_vegetables', 'whole_milk', 'domestic_eggs', 'dishes']",4
3383,"['whole_milk', 'butter', 'fruit/vegetable_juice', 'candy']",4
3384,"['chicken', 'whole_milk', 'rolls/buns']",3
3385,"['pip_fruit', 'pastry']",2
3386,"['rolls/buns', 'newspapers']",2
3387,"['whole_milk', 'whipped/sour_cream']",2
3388,"['root_vegetables', 'whole_milk', 'whipped/sour_cream', 'soda']",4
3390,"['uht-milk', 'domestic_eggs', 'oil', 'margarine']",4
3391,"['citrus_fruit', 'other_vegetables', 'uht-milk', 'rolls/buns']",4
3393,"['root_vegetables', 'margarine', 'pet_care']",3
3394,"['tropical_fruit', 'rolls/buns', 'newspapers']",3
3396,"['beef', 'whole_milk', 'rolls/buns', 'coffee']",4
3397,"['frankfurter', 'domestic_eggs', 'mustard', 'seasonal_products']",4
3398,"['beef', 'tropical_fruit', 'margarine', 'bottled_water']",4
3400,"['pastry', 'soda']",2
3401,"['other_vegetables', 'soda', 'shopping_bags']",3
3402,"['frankfurter', 'rolls/buns', 'pastry']",3
3403,"['grapes', 'pasta', 'dishes']",3
3405,"['finished_products', 'other_vegetables', 'long_life_bakery_product']",3
3411,"['beef', 'soda', 'newspapers']",3
3413,"['pip_fruit', 'butter', 'yogurt']",3
3415,"['rolls/buns', 'shopping_bags']",2
3416,"['chicken', 'spread_cheese', 'frozen_meals', 'domestic_eggs']",4
3419,"['root_vegetables', 'domestic_eggs', 'white_bread']",3
3420,"['cream_cheese', 'rolls/buns', 'brown_bread']",3
3421,"['citrus_fruit', 'yogurt', 'rolls/buns', 'pastry']",4
3422,"['other_vegetables', 'rolls/buns']",2
3424,"['processed_cheese', 'rolls/buns', 'specialty_chocolate']",3
3425,"['chicken', 'other_vegetables', 'chewing_gum', 'shopping_bags']",4
3426,"['cream_cheese', 'processed_cheese', 'specialty_bar']",3
3427,"['other_vegetables', 'whole_milk', 'chocolate']",3
3429,"['citrus_fruit', 'other_vegetables', 'whole_milk', 'soda']",4
3430,"['whole_milk', 'cream_cheese', 'chewing_gum']",3
3431,"['curd', 'fruit/vegetable_juice', 'specialty_chocolate']",3
3433,"['beef', 'whole_milk', 'sliced_cheese']",3
3434,"['yogurt', 'rolls/buns']",2
3435,"['finished_products', 'butter', 'curd', 'soda']",4
3438,"['tropical_fruit', 'whole_milk', 'pickled_vegetables', 'soda']",4
3439,"['turkey', 'seasonal_products']",2
3440,"['rolls/buns', 'brown_bread', 'specialty_bar']",3
3443,"['other_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4
3444,"['yogurt', 'domestic_eggs', 'rolls/buns']",3
3445,"['berries', 'yogurt', 'shopping_bags']",3
3449,"['uht-milk', 'rolls/buns']",2
3450,"['other_vegetables', 'butter', 'bottled_water', 'detergent']",4
3451,"['onions', 'brown_bread']",2
3453,"['beef', 'citrus_fruit', 'other_vegetables']",3
3454,"['chicken', 'grapes']",2
3458,"['chicken', 'root_vegetables']",2
3459,"['beef', 'instant_coffee']",2
3461,"['citrus_fruit', 'root_vegetables', 'rolls/buns']",3
3463,"['citrus_fruit', 'tropical_fruit', 'dessert', 'fruit/vegetable_juice']",4
3467,"['citrus_fruit', 'yogurt', 'soda']",3
3468,"['cat_food', 'soda', 'candy']",3
3469,"['rolls/buns', 'pastry', 'candy']",3
3470,"['cake_bar', 'specialty_chocolate']",2
3471,"['yogurt', 'long_life_bakery_product']",2
3472,"['frozen_meals', 'specialty_bar']",2
3474,"['root_vegetables', 'other_vegetables', 'canned_fish', 'shopping_bags']",4
3478,"['cream_cheese', 'brown_bread']",2
3480,"['brown_bread', 'hair_spray']",2
3481,"['turkey', 'roll_products', 'dishes']",3
3482,"['other_vegetables', 'whole_milk', 'cake_bar', 'detergent']",4
3484,"['dog_food', 'pet_care', 'shopping_bags']",3
3486,"['pip_fruit', 'yogurt', 'brown_bread']",3
3487,"['tropical_fruit', 'curd', 'yogurt', 'whipped/sour_cream']",4
3488,"['frankfurter', 'frozen_potato_products', 'rolls/buns', 'specialty_fat']",4
3493,"['root_vegetables', 'sliced_cheese']",2
3494,"['condensed_milk', 'coffee', 'shopping_bags']",3
3495,"['citrus_fruit', 'other_vegetables', 'beverages', 'snack_products']",4
3497,"['other_vegetables', 'ice_cream']",2
3499,"['rolls/buns', 'dishes']",2
3500,"['honey', 'flower_(seeds)']",2
3501,"['whole_milk', 'pasta', 'long_life_bakery_product', 'chocolate']",4
3502,"['other_vegetables', 'whole_milk', 'soda']",3
3504,"['yogurt', 'napkins']",2
3505,"['tropical_fruit', 'pip_fruit', 'grapes']",3
3506,"['grapes', 'hard_cheese']",2
3508,"['turkey', 'frozen_potato_products', 'soda']",3
3509,"['whole_milk', 'cake_bar']",2
3510,"['yogurt', 'specialty_chocolate']",2
3511,"['curd', 'seasonal_products', 'female_sanitary_products']",3
3514,"['tropical_fruit', 'whole_milk', 'salty_snack', 'kitchen_towels']",4
3515,"['grapes', 'brown_bread']",2
3516,"['berries', 'whole_milk']",2
3519,"['whole_milk', 'ice_cream', 'soda']",3
3520,"['beef', 'soft_cheese', 'chewing_gum']",3
3521,"['other_vegetables', 'butter']",2
3523,"['bottled_water', 'long_life_bakery_product']",2
3524,"['berries', 'frozen_vegetables', 'frozen_meals']",3
3525,"['frankfurter', 'other_vegetables']",2
3526,"['frozen_meals', 'soda', 'napkins']",3
3527,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3
3530,"['bottled_water', 'soda']",2
3531,"['curd', 'whipped/sour_cream']",2
3532,"['frankfurter', 'rolls/buns', 'ketchup', 'soda']",4
3533,"['pip_fruit', 'bottled_water', 'candy']",3
3534,"['soda', 'specialty_chocolate', 'male_cosmetics', 'shopping_bags']",4
3537,"['whole_milk', 'rolls/buns']",2
3542,"['pip_fruit', 'uht-milk', 'curd_cheese', 'coffee']",4
3543,"['yogurt', 'soda']",2
3544,"['rolls/buns', 'soda']",2
3546,"['domestic_eggs', 'pastry', 'margarine', 'cooking_chocolate']",4
3548,"['butter_milk', 'brown_bread', 'pastry']",3
3549,"['whole_milk', 'curd', 'semi-finished_bread']",3
3550,"['citrus_fruit', 'whole_milk', 'domestic_eggs']",3
3551,"['uht-milk', 'sugar', 'soda']",3
3554,"['salt', 'detergent']",2
3555,"['other_vegetables', 'whole_milk', 'frozen_vegetables']",3
3558,"['curd', 'rolls/buns', 'pastry']",3
3559,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3
3560,"['ice_cream', 'brown_bread', 'pastry', 'napkins']",4
3561,"['berries', 'yogurt', 'domestic_eggs', 'rolls/buns']",4
3562,"['beef', 'white_bread']",2
3563,"['whole_milk', 'rolls/buns', 'white_bread', 'soap']",4
3564,"['citrus_fruit', 'whole_milk', 'snack_products']",3
3565,"['frankfurter', 'tropical_fruit', 'whole_milk']",3
3568,"['beef', 'margarine']",2
3569,"['whole_milk', 'specialty_bar']",2
3570,"['whole_milk', 'pastry', 'cocoa_drinks', 'newspapers']",4
3572,"['pip_fruit', 'coffee']",2
3574,"['root_vegetables', 'whole_milk', 'curd', 'yogurt']",4
3575,"['root_vegetables', 'yogurt', 'brown_bread', 'shopping_bags']",4
3577,"['chicken', 'pastry']",2
3579,"['whole_milk', 'dessert']",2
3582,"['yogurt', 'syrup', 'chewing_gum', 'newspapers']",4
3583,"['pet_care', 'soda', 'chocolate', 'candy']",4
3584,"['beef', 'berries', 'yogurt', 'whipped/sour_cream']",4
3585,"['yogurt', 'frozen_vegetables', 'shopping_bags']",3
3588,"['hard_cheese', 'frozen_meals']",2
3589,"['beef', 'root_vegetables', 'bottled_water']",3
3590,"['beverages', 'domestic_eggs', 'misc._beverages']",3
3593,"['citrus_fruit', 'grapes']",2
3595,"['pastry', 'soda', 'chocolate']",3
3596,"['citrus_fruit', 'yogurt', 'newspapers']",3
3597,"['nuts/prunes', 'soda', 'chocolate']",3
3599,"['pastry', 'soda', 'specialty_bar']",3
3600,"['root_vegetables', 'spices', 'kitchen_towels']",3
3602,"['curd_cheese', 'frozen_meals']",2
3603,"['butter_milk', 'sliced_cheese']",2
3604,"['sliced_cheese', 'rolls/buns', 'specialty_chocolate']",3
3605,"['fruit/vegetable_juice', 'chocolate']",2
3607,"['pip_fruit', 'butter_milk', 'cream_cheese', 'rolls/buns']",4
3608,"['pip_fruit', 'butter', 'rolls/buns', 'chocolate']",4
3609,"['rolls/buns', 'brown_bread']",2
3611,"['soda', 'specialty_chocolate']",2
3613,"['packaged_fruit/vegetables', 'canned_fish']",2
3615,"['berries', 'soda', 'waffles']",3
3617,"['tropical_fruit', 'soda']",2
3618,"['grapes', 'salty_snack']",2
3619,"['margarine', 'long_life_bakery_product']",2
3620,"['beef', 'frozen_meals', 'dog_food']",3
3621,"['butter', 'pastry', 'long_life_bakery_product', 'shopping_bags']",4
3622,"['rolls/buns', 'bottled_water', 'specialty_chocolate']",3
3623,"['brown_bread', 'salty_snack']",2
3624,"['butter_milk', 'specialty_bar', 'napkins']",3
3625,"['tropical_fruit', 'pastry', 'soda', 'chocolate']",4
3627,"['tropical_fruit', 'ketchup', 'shopping_bags']",3
3629,"['beef', 'root_vegetables', 'waffles', 'newspapers']",4
3630,"['chewing_gum', 'seasonal_products']",2
3633,"['tropical_fruit', 'rolls/buns']",2
3635,"['whole_milk', 'cocoa_drinks', 'shopping_bags']",3
3636,"['rolls/buns', 'margarine']",2
3637,"['yogurt', 'dish_cleaner', 'candles']",3
3639,"['pastry', 'chocolate', 'chocolate_marshmallow']",3
3640,"['beverages', 'rolls/buns', 'fruit/vegetable_juice']",3
3641,"['tropical_fruit', 'whole_milk']",2
3643,"['ice_cream', 'specialty_bar']",2
3645,"['packaged_fruit/vegetables', 'whipped/sour_cream']",2
3646,"['yogurt', 'rolls/buns', 'specialty_bar']",3
3647,"['tropical_fruit', 'pastry', 'fruit/vegetable_juice']",3
3649,"['citrus_fruit', 'pastry']",2
3650,"['whole_milk', 'pastry', 'semi-finished_bread']",3
3651,"['whole_milk', 'specialty_chocolate']",2
3653,"['other_vegetables', 'condensed_milk', 'soda', 'newspapers']",4
3654,"['whole_milk', 'coffee', 'chocolate', 'shopping_bags']",4
3655,"['male_cosmetics', 'napkins']",2
3662,"['whole_milk', 'ice_cream', 'prosecco']",3
3663,"['citrus_fruit', 'prosecco', 'specialty_bar', 'shopping_bags']",4
3669,"['berries', 'yogurt', 'specialty_cheese']",3
3671,"['whole_milk', 'yogurt', 'roll_products']",3
3674,"['meat', 'frozen_vegetables', 'soda']",3
3675,"['grapes', 'chocolate']",2
3677,"['whole_milk', 'domestic_eggs']",2
3678,"['tropical_fruit', 'pip_fruit']",2
3679,"['whole_milk', 'butter_milk', 'cream_cheese', 'fruit/vegetable_juice']",4
3680,"['chicken', 'butter']",2
3681,"['other_vegetables', 'roll_products']",2
3682,"['citrus_fruit', 'hard_cheese']",2
3684,"['candy', 'hygiene_articles']",2
3685,"['grapes', 'rolls/buns', 'long_life_bakery_product', 'candy']",4
3692,"['white_bread', 'specialty_bar']",2
3693,"['beverages', 'rolls/buns', 'bottled_water']",3
3694,"['soda', 'specialty_chocolate', 'shopping_bags']",3
3695,"['tropical_fruit', 'waffles', 'newspapers']",3
3696,"['rolls/buns', 'soda']",2
3698,"['other_vegetables', 'frozen_meals', 'soda']",3
3699,"['root_vegetables', 'yogurt', 'uht-milk', 'rolls/buns']",4
3700,"['whole_milk', 'napkins']",2
3702,"['artif._sweetener', 'coffee']",2
3704,"['coffee', 'syrup']",2
3706,"['onions', 'fruit/vegetable_juice']",2
3707,"['beef', 'other_vegetables', 'whole_milk', 'ice_cream']",4
3708,"['chewing_gum', 'napkins']",2
3709,"['rolls/buns', 'dishes']",2
3710,"['whole_milk', 'frozen_vegetables']",2
3712,"['uht-milk', 'specialty_bar']",2
3713,"['beverages', 'cream_cheese']",2
3715,"['root_vegetables', 'whole_milk', 'long_life_bakery_product', 'cling_film/bags']",4
3717,"['tropical_fruit', 'yogurt', 'bottled_water', 'specialty_chocolate']",4
3720,"['onions', 'whipped/sour_cream', 'newspapers']",3
3722,"['whole_milk', 'soda', 'fruit/vegetable_juice', 'shopping_bags']",4
3724,"['meat', 'whole_milk', 'domestic_eggs', 'pastry']",4
3725,"['other_vegetables', 'condensed_milk', 'soda', 'misc._beverages']",4
3727,"['whole_milk', 'brown_bread', 'salt', 'sugar']",4
3728,"['whole_milk', 'butter']",2
3730,"['herbs', 'butter', 'chocolate']",3
3732,"['rolls/buns', 'soda', 'female_sanitary_products']",3
3735,"['root_vegetables', 'yogurt', 'soda', 'popcorn']",4
3738,"['yogurt', 'flour', 'sugar', 'baking_powder']",4
3740,"['pip_fruit', 'processed_cheese', 'bottled_water']",3
3741,"['tropical_fruit', 'pip_fruit', 'frozen_meals', 'softener']",4
3742,"['chicken', 'root_vegetables', 'whole_milk']",3
3743,"['whole_milk', 'yogurt', 'bottled_water']",3
3744,"['pip_fruit', 'newspapers']",2
3745,"['beef', 'citrus_fruit', 'curd', 'butter_milk']",4
3746,"['whole_milk', 'butter']",2
3747,"['citrus_fruit', 'rolls/buns']",2
3748,"['pastry', 'soda']",2
3750,"['whole_milk', 'rolls/buns', 'pastry']",3
3751,"['beverages', 'cream_cheese']",2
3752,"['citrus_fruit', 'yogurt', 'newspapers']",3
3753,"['berries', 'yogurt', 'whipped/sour_cream', 'sugar']",4
3754,"['rolls/buns', 'soda']",2
3755,"['beverages', 'processed_cheese', 'coffee']",3
3758,"['curd_cheese', 'rolls/buns']",2
3759,"['grapes', 'uht-milk']",2
3760,"['pip_fruit', 'other_vegetables', 'margarine', 'photo/film']",4
3763,"['rolls/buns', 'bottled_water']",2
3764,"['pip_fruit', 'rolls/buns', 'soda', 'skin_care']",4
3766,"['whole_milk', 'pastry']",2
3770,"['domestic_eggs', 'rolls/buns', 'flour']",3
3771,"['dessert', 'specialty_bar', 'newspapers']",3
3772,"['frankfurter', 'rolls/buns']",2
3773,"['citrus_fruit', 'tropical_fruit', 'whole_milk', 'yogurt']",4
3774,"['liver_loaf', 'curd', 'rolls/buns', 'newspapers']",4
3775,"['frankfurter', 'frozen_dessert', 'rolls/buns']",3
3776,"['whole_milk', 'napkins']",2
3777,"['whole_milk', 'shopping_bags']",2
3780,"['grapes', 'pastry', 'coffee', 'hair_spray']",4
3783,"['pip_fruit', 'cream_cheese', 'rolls/buns']",3
3784,"['tropical_fruit', 'whole_milk', 'yogurt']",3
3785,"['whipped/sour_cream', 'frozen_vegetables', 'flour', 'flower_(seeds)']",4
3786,"['tropical_fruit', 'pasta', 'candy']",3
3787,"['frankfurter', 'pip_fruit', 'other_vegetables', 'yogurt']",4
3789,"['berries', 'whipped/sour_cream']",2
3790,"['chicken', 'whole_milk', 'rolls/buns', 'pasta']",4
3792,"['other_vegetables', 'chocolate']",2
3793,"['frankfurter', 'yogurt', 'domestic_eggs']",3
3795,"['soda', 'chocolate', 'candy']",3
3797,"['tropical_fruit', 'beverages']",2
3798,"['butter', 'rolls/buns', 'soda', 'specialty_bar']",4
3799,"['other_vegetables', 'rolls/buns', 'canned_fish']",3
3801,"['curd', 'zwieback']",2
3802,"['whole_milk', 'shopping_bags']",2
3803,"['frozen_meals', 'cereals', 'shopping_bags']",3
3805,"['soda', 'chocolate']",2
3807,"['frozen_vegetables', 'specialty_chocolate']",2
3808,"['yogurt', 'frozen_vegetables', 'cat_food']",3
3809,"['whole_milk', 'yogurt', 'pastry', 'waffles']",4
3811,"['yogurt', 'dog_food', 'newspapers']",3
3812,"['tropical_fruit', 'berries', 'whipped/sour_cream']",3
3813,"['grapes', 'cream_cheese']",2
3815,"['frankfurter', 'tropical_fruit']",2
3817,"['baking_powder', 'misc._beverages', 'shopping_bags']",3
3819,"['processed_cheese', 'soda']",2
3820,"['jam', 'cocoa_drinks', 'soda']",3
3821,"['pip_fruit', 'hygiene_articles']",2
3823,"['whole_milk', 'canned_fish', 'cat_food', 'pet_care']",4
3824,"['chewing_gum', 'shopping_bags']",2
3825,"['chicken', 'other_vegetables', 'whole_milk', 'pastry']",4
3828,"['yogurt', 'tea', 'fruit/vegetable_juice', 'hygiene_articles']",4
3829,"['whole_milk', 'beverages']",2
3830,"['beverages', 'rolls/buns', 'chewing_gum']",3
3832,"['pastry', 'oil']",2
3833,"['processed_cheese', 'bottled_water', 'soda']",3
3835,"['beef', 'other_vegetables', 'waffles', 'pot_plants']",4
3837,"['soda', 'misc._beverages', 'salty_snack', 'chewing_gum']",4
3839,"['beef', 'tropical_fruit', 'yogurt']",3
3841,"['soda', 'specialty_chocolate']",2
3843,"['tropical_fruit', 'root_vegetables', 'other_vegetables', 'napkins']",4
3847,"['rolls/buns', 'soda']",2
3848,"['rolls/buns', 'soda', 'detergent']",3
3849,"['chicken', 'other_vegetables', 'rolls/buns', 'shopping_bags']",4
3853,"['whole_milk', 'salty_snack']",2
3855,"['whole_milk', 'soda', 'cleaner']",3
3856,"['processed_cheese', 'brown_bread']",2
3857,"['curd', 'dishes']",2
3858,"['chicken', 'other_vegetables']",2
3859,"['finished_products', 'pip_fruit', 'yogurt', 'chocolate']",4
3860,"['rolls/buns', 'soda', 'cleaner']",3
3861,"['fruit/vegetable_juice', 'pot_plants', 'shopping_bags']",3
3862,"['other_vegetables', 'dessert', 'white_bread']",3
3863,"['frozen_vegetables', 'frozen_fish']",2
3864,"['frozen_vegetables', 'seasonal_products', 'hygiene_articles', 'newspapers']",4
3865,"['yogurt', 'rolls/buns']",2
3866,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'waffles']",4
3867,"['rolls/buns', 'soda']",2
3868,"['chicken', 'long_life_bakery_product', 'chocolate']",3
3871,"['tropical_fruit', 'pip_fruit']",2
3872,"['frozen_dessert', 'soda']",2
3873,"['yogurt', 'frozen_fish', 'rolls/buns']",3
3874,"['ice_cream', 'white_bread', 'candles']",3
3875,"['tropical_fruit', 'dishes']",2
3876,"['pasta', 'soda', 'long_life_bakery_product']",3
3877,"['soda', 'misc._beverages', 'waffles', 'shopping_bags']",4
3879,"['chewing_gum', 'chocolate', 'specialty_chocolate']",3
3881,"['waffles', 'chocolate']",2
3884,"['long_life_bakery_product', 'detergent']",2
3885,"['pastry', 'margarine', 'candy']",3
3887,"['coffee', 'shopping_bags']",2
3890,"['whole_milk', 'condensed_milk']",2
3891,"['tropical_fruit', 'whole_milk', 'chocolate', 'newspapers']",4
3892,"['curd', 'chewing_gum', 'specialty_chocolate', 'newspapers']",4
3893,"['whole_milk', 'frozen_meals', 'ice_cream']",3
3894,"['other_vegetables', 'frozen_vegetables', 'ice_cream']",3
3895,"['frankfurter', 'curd', 'soda']",3
3896,"['cat_food', 'soda', 'specialty_chocolate']",3
3897,"['whole_milk', 'bottled_water']",2
3900,"['yogurt', 'cake_bar']",2
3901,"['butter_milk', 'rolls/buns']",2
3902,"['coffee', 'soda', 'chocolate_marshmallow']",3
3903,"['frozen_meals', 'ice_cream', 'brown_bread']",3
3905,"['tropical_fruit', 'bottled_water']",2
3910,"['other_vegetables', 'uht-milk', 'sugar', 'soda']",4
3911,"['meat', 'yogurt', 'napkins']",3
3912,"['tropical_fruit', 'white_bread', 'spices', 'instant_food_products']",4
3915,"['rolls/buns', 'soda']",2
3916,"['pastry', 'soda', 'waffles']",3
3921,"['whole_milk', 'baking_powder', 'bottled_water', 'newspapers']",4
3922,"['whole_milk', 'dessert']",2
3923,"['margarine', 'candles', 'newspapers']",3
3924,"['chicken', 'root_vegetables', 'uht-milk', 'specialty_chocolate']",4
3925,"['root_vegetables', 'other_vegetables', 'whole_milk', 'flour']",4
3927,"['whipped/sour_cream', 'rolls/buns', 'pastry', 'bottled_water']",4
3928,"['cream_cheese', 'zwieback']",2
3929,"['citrus_fruit', 'root_vegetables', 'butter_milk', 'oil']",4
3932,"['curd', 'yogurt']",2
3934,"['beverages', 'rolls/buns']",2
3935,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3
3937,"['chicken', 'tropical_fruit', 'other_vegetables', 'shopping_bags']",4
3938,"['rolls/buns', 'canned_fish', 'soda', 'newspapers']",4
3939,"['semi-finished_bread', 'fruit/vegetable_juice', 'newspapers']",3
3941,"['condensed_milk', 'coffee']",2
3943,"['whole_milk', 'pastry']",2
3944,"['citrus_fruit', 'newspapers']",2
3945,"['grapes', 'berries', 'waffles']",3
3947,"['chicken', 'citrus_fruit', 'root_vegetables']",3
3948,"['root_vegetables', 'sugar', 'cat_food']",3
3950,"['tropical_fruit', 'butter_milk']",2
3951,"['spread_cheese', 'rolls/buns']",2
3953,"['pip_fruit', 'semi-finished_bread', 'soups']",3
3955,"['yogurt', 'pet_care']",2
