transaction_id,items,basket_size,basket_total
611,"['chicken', 'tropical_fruit', 'candy', 'shopping_bags']",4,34.61653260607849
612,"['other_vegetables', 'cream_cheese', 'coffee', 'dishes']",4,37.056200675183185
614,"['chicken', 'whole_milk']",2,9.221385050200173
615,"['yogurt', 'chocolate']",2,13.631005707048901
616,"['frozen_meals', 'pet_care', 'soda']",3,20.399405016103
617,"['canned_fruit', 'meat_spreads', 'bottled_water']",3,17.163607105732407
618,"['butter', 'waffles', 'chocolate']",3,31.314156476623324
619,"['meat', 'yogurt']",2,16.368795308717907
620,"['root_vegetables', 'butter', 'frozen_vegetables', 'salty_snack']",4,22.941120047377616
621,"['yogurt', 'sugar', 'instant_coffee']",3,11.986339743027017
622,"['yogurt', 'rolls/buns', 'pastry', 'soda']",4,21.469466976021785
624,"['dessert', 'misc._beverages']",2,12.949185801382306
625,"['curd', 'jam', 'shopping_bags']",3,15.630107980697645
630,"['herbs', 'pot_plants']",2,17.893858805455103
631,"['whole_milk', 'sugar', 'pudding_powder']",3,15.991993978854127
634,"['cream_cheese', 'dishes']",2,14.952092022584484
635,"['frozen_fruits', 'detergent']",2,10.7742522041387
638,"['whole_milk', 'soda']",2,14.131191930446754
640,"['whole_milk', 'yogurt']",2,10.658698842284023
641,"['chicken', 'whole_milk']",2,9.221385050200173
644,"['whole_milk', 'shopping_bags']",2,17.004074796989222
645,"['root_vegetables', 'coffee', 'detergent']",3,14.05277704866328
647,"['oil', 'female_sanitary_products', 'cling_film/bags']",3,28.955976090167972
649,"['uht-milk', 'coffee']",2,16.17302973822646
650,"['butter_milk', 'shopping_bags']",2,17.069843303580768
651,"['brown_bread', 'specialty_chocolate', 'shopping_bags']",3,29.130542283392877
653,"['beverages', 'soda', 'chocolate']",3,22.97516453271723
656,"['rolls/buns', 'bottled_water']",2,5.187832808224448
657,"['hard_cheese', 'rolls/buns', 'soda', 'shopping_bags']",4,29.927207498029993
660,"['tropical_fruit', 'frozen_vegetables']",2,18.876641449367398
662,"['whipped/sour_cream', 'salty_snack']",2,12.238171410983298
663,"['citrus_fruit', 'whole_milk', 'butter_milk', 'whipped/sour_cream']",4,31.201171675201376
665,"['soda', 'fruit/vegetable_juice']",2,13.144025905414424
666,"['tropical_fruit', 'whole_milk']",2,18.586100080466228
668,"['dessert', 'fruit/vegetable_juice', 'newspapers']",3,24.484181875534993
669,"['whole_milk', 'rolls/buns']",2,8.729308920775676
670,"['rolls/buns', 'soda']",2,9.133026098412913
671,"['fish', 'dessert', 'yogurt', 'cling_film/bags']",4,28.28899076913551
672,"['other_vegetables', 'oil', 'margarine', 'dishes']",4,44.2655865675052
673,"['tropical_fruit', 'other_vegetables', 'waffles', 'napkins']",4,38.992800842137676
675,"['citrus_fruit', 'coffee']",2,23.99292422513036
677,"['beef', 'other_vegetables', 'margarine', 'candles']",4,40.58797290547574
678,"['rolls/buns', 'soda', 'waffles', 'shopping_bags']",4,33.72087965496534
679,"['whole_milk', 'beverages', 'bottled_water', 'newspapers']",4,27.35671563842724
680,"['root_vegetables', 'brown_bread', 'pot_plants']",3,27.664357744775874
682,"['onions', 'shopping_bags']",2,18.887084761901427
683,"['napkins', 'dishes']",2,12.133861303292361
686,"['other_vegetables', 'rolls/buns']",2,12.477407965731693
687,"['frankfurter', 'whole_milk']",2,18.761669802920586
689,"['whipped/sour_cream', 'flower_(seeds)']",2,12.52252784004843
690,"['frozen_vegetables', 'brown_bread']",2,18.7467621778383
691,"['onions', 'yogurt', 'oil']",3,24.36227975701476
692,"['frankfurter', 'brown_bread', 'sugar']",3,28.24752534666511
693,"['rolls/buns', 'canned_fish', 'soda']",3,10.938720079659719
695,"['condensed_milk', 'coffee', 'napkins']",3,23.915660734881794
696,"['whole_milk', 'frozen_vegetables', 'fruit/vegetable_juice', 'long_life_bakery_product']",4,34.44764494462511
697,"['pip_fruit', 'yogurt', 'sliced_cheese']",3,19.271687777445344
698,"['pip_fruit', 'other_vegetables']",2,23.561506260075824
699,"['other_vegetables', 'whipped/sour_cream', 'condensed_milk', 'salt']",4,36.456313756246914
700,"['pastry', 'long_life_bakery_product', 'shopping_bags']",3,33.23487430385607
704,"['citrus_fruit', 'tropical_fruit', 'coffee']",3,35.71528692919183
708,"['tropical_fruit', 'bottled_water', 'chewing_gum']",3,15.873949028355977
712,"['herbs', 'oil', 'dog_food']",3,17.451767483905016
713,"['yogurt', 'chocolate']",2,13.631005707048901
714,"['frankfurter', 'frozen_meals', 'semi-finished_bread', 'shopping_bags']",4,36.66327135065707
718,"['yogurt', 'shopping_bags']",2,13.93529888646373
719,"['frozen_vegetables', 'coffee']",2,18.64655097654385
720,"['pastry', 'soda']",2,15.8089339657716
721,"['curd', 'bottled_water', 'photo/film']",3,10.51111576098042
722,"['yogurt', 'bottled_water', 'male_cosmetics']",3,8.841665386261187
724,"['coffee', 'chocolate']",2,21.328316472407558
725,"['sauces', 'softener']",2,14.505076145190916
726,"['napkins', 'dishes']",2,12.133861303292361
727,"['other_vegetables', 'rolls/buns', 'canned_fish']",3,14.283101946978498
728,"['chicken', 'citrus_fruit', 'onions', 'bottled_water']",4,26.927308272858344
730,"['whole_milk', 'rolls/buns']",2,8.729308920775676
731,"['rolls/buns', 'margarine']",2,13.775975018151925
732,"['tropical_fruit', 'soft_cheese', 'rolls/buns', 'chocolate']",4,34.92251167221257
733,"['tropical_fruit', 'pip_fruit', 'brown_bread']",3,36.26451597530888
734,"['meat', 'rolls/buns', 'specialty_chocolate']",3,21.8371268174856
735,"['whole_milk', 'coffee', 'female_sanitary_products', 'shopping_bags']",4,37.02324833776808
736,"['misc._beverages', 'chocolate']",2,15.476670779052728
737,"['pastry', 'long_life_bakery_product']",2,23.0945368832716
738,"['soda', 'fruit/vegetable_juice']",2,13.144025905414424
740,"['domestic_eggs', 'long_life_bakery_product', 'seasonal_products']",3,20.442797961756963
743,"['yogurt', 'uht-milk', 'domestic_eggs', 'rolls/buns']",4,10.948043428628303
746,"['citrus_fruit', 'other_vegetables', 'whole_milk']",3,29.976225791657974
748,"['whole_milk', 'rolls/buns']",2,8.729308920775676
750,"['tropical_fruit', 'newspapers']",2,23.021413964724818
751,"['rolls/buns', 'margarine', 'newspapers']",3,25.075026278815272
753,"['whole_milk', 'dessert']",2,14.172296639903973
755,"['yogurt', 'rolls/buns']",2,5.660533010250183
758,"['frankfurter', 'pip_fruit', 'other_vegetables', 'whole_milk']",4,42.32317606299641
759,"['whole_milk', 'rolls/buns']",2,8.729308920775676
760,"['whole_milk', 'frozen_vegetables']",2,14.018016121710687
761,"['whole_milk', 'yogurt', 'white_bread', 'newspapers']",4,31.661165742955937
762,"['domestic_eggs', 'rolls/buns', 'soda']",3,9.739779009802493
763,"['soda', 'waffles']",2,21.714970690009956
765,"['butter_milk', 'coffee']",2,18.421778114234222
766,"['cream_cheese', 'soda']",2,12.29677085408159
769,"['frankfurter', 'pip_fruit', 'rolls/buns', 'bottled_water']",4,30.035435073455325
771,"['nuts/prunes', 'rolls/buns', 'soda']",3,19.77877953866878
773,"['rolls/buns', 'soda']",2,9.133026098412913
775,"['chocolate', 'candy']",2,20.23222904880678
777,"['beef', 'herbs', 'whole_milk']",3,21.64759776198702
779,"['frankfurter', 'rolls/buns', 'fruit/vegetable_juice']",3,19.64007532225918
780,"['pip_fruit', 'whole_milk', 'whipped/sour_cream', 'baking_powder']",4,34.912526582989514
783,"['butter', 'cleaner']",2,13.869298923134519
784,"['fruit/vegetable_juice', 'nut_snack']",2,11.406183517127566
785,"['meat', 'specialty_bar']",2,25.003877235265676
786,"['pip_fruit', 'butter', 'curd', 'chocolate']",4,33.606495740608224
787,"['other_vegetables', 'domestic_eggs']",2,11.218589332750355
789,"['whole_milk', 'white_bread', 'salty_snack']",3,23.898048005488747
793,"['dessert', 'frozen_dessert']",2,11.888625697818165
795,"['soda', 'long_life_bakery_product']",2,21.82051202558399
796,"['beef', 'other_vegetables', 'domestic_eggs', 'pastry']",4,31.29659442334008
797,"['spread_cheese', 'pastry']",2,14.96514474573683
798,"['citrus_fruit', 'tropical_fruit', 'other_vegetables', 'pot_plants']",4,49.481375218047646
799,"['rolls/buns', 'soda']",2,9.133026098412913
800,"['pip_fruit', 'roll_products', 'pot_plants']",3,40.51710105678745
803,"['pip_fruit', 'whole_milk']",2,19.813407215119803
804,"['other_vegetables', 'rolls/buns']",2,12.477407965731693
806,"['citrus_fruit', 'other_vegetables', 'butter', 'candy']",4,40.539269322376086
807,"['citrus_fruit', 'uht-milk', 'napkins']",3,19.392495081628454
808,"['rolls/buns', 'newspapers']",2,13.164622805034266
809,"['citrus_fruit', 'tropical_fruit', 'pip_fruit', 'other_vegetables']",4,47.78452095802973
811,"['frozen_fish', 'hygiene_articles', 'shopping_bags']",3,32.13940778737458
812,"['tropical_fruit', 'pastry', 'soda']",3,27.53129666983307
813,"['beverages', 'pastry']",2,14.413145149235202
815,"['whole_milk', 'rolls/buns', 'newspapers']",3,20.028360181439027
816,"['pastry', 'soda']",2,15.8089339657716
818,"['whole_milk', 'bottled_water', 'napkins']",3,12.39708422100576
819,"['pip_fruit', 'whole_milk']",2,19.813407215119803
820,"['yogurt', 'specialty_chocolate', 'seasonal_products']",3,16.475670474980692
821,"['whipped/sour_cream', 'baking_powder']",2,15.099119367869715
822,"['other_vegetables', 'cream_cheese', 'rolls/buns']",3,17.50672426577129
825,"['beef', 'frozen_fish', 'rolls/buns', 'margarine']",4,37.17902472905504
829,"['soda', 'house_keeping_products']",2,10.878932309925169
832,"['butter', 'rolls/buns', 'newspapers']",3,20.19521890451999
833,"['frozen_vegetables', 'sugar', 'coffee']",3,23.403660464160765
834,"['root_vegetables', 'whole_milk', 'domestic_eggs']",3,8.895840501304882
835,"['tropical_fruit', 'napkins']",2,13.933448284808941
837,"['whipped/sour_cream', 'rice', 'popcorn']",3,24.23022771204833
838,"['pip_fruit', 'coffee']",2,24.441942069952965
841,"['pip_fruit', 'yogurt', 'ice_cream', 'soda']",4,36.579852978866725
842,"['tropical_fruit', 'whole_milk', 'butter', 'brown_bread']",4,37.20917961248432
843,"['pip_fruit', 'napkins']",2,15.160755419462518
847,"['rolls/buns', 'fruit/vegetable_juice']",2,7.7421428957433465
848,"['tropical_fruit', 'rolls/buns']",2,13.587934248432386
850,"['whole_milk', 'pastry']",2,15.405216788134362
853,"['rolls/buns', 'meat_spreads']",2,10.834992093605585
854,"['butter', 'whipped/sour_cream', 'domestic_eggs', 'rolls/buns']",4,14.4101969771541
856,"['rolls/buns', 'bottled_water', 'soda']",3,12.455287362266443
857,"['whole_milk', 'brown_bread', 'newspapers']",3,29.75527206960048
858,"['dessert', 'zwieback']",2,13.33336704189821
859,"['frankfurter', 'domestic_eggs']",2,12.50468533790541
860,"['whipped/sour_cream', 'soda']",2,12.174730975949872
865,"['whole_milk', 'margarine', 'pot_plants']",3,33.42066494891873
866,"['curd', 'yogurt', 'frozen_vegetables']",3,14.739425772423015
871,"['citrus_fruit', 'pip_fruit', 'other_vegetables', 'canned_vegetables']",4,38.98326559262997
874,"['beverages', 'rolls/buns', 'long_life_bakery_product', 'shopping_bags']",4,32.43063217400298
875,"['root_vegetables', 'butter', 'pot_plants']",3,23.10247041172923
876,"['other_vegetables', 'soda']",2,17.87929097540277
878,"['chicken', 'other_vegetables', 'whole_milk']",3,19.833221471560947
879,"['chicken', 'napkins']",2,4.568733254542887
880,"['whipped/sour_cream', 'female_sanitary_products']",2,13.434177731448816
881,"['whole_milk', 'whipped/sour_cream']",2,11.771013798312636
883,"['root_vegetables', 'whole_milk', 'yogurt']",3,12.084049055794566
884,"['rolls/buns', 'brown_bread', 'bottled_water']",3,16.780316240756818
885,"['sweet_spreads', 'coffee', 'chocolate', 'seasonal_products']",4,37.50621179403838
886,"['beef', 'pot_plants']",2,26.183049777593077
887,"['frozen_vegetables', 'frozen_meals']",2,18.940839452875476
888,"['bottled_water', 'specialty_chocolate']",2,10.71998269412957
890,"['ice_cream', 'sugar', 'napkins', 'dishes']",4,29.458737911139693
891,"['butter', 'margarine']",2,18.94099957326673
892,"['whole_milk', 'bottled_water', 'fruit/vegetable_juice']",3,16.062569991630717
893,"['hard_cheese', 'newspapers']",2,21.952895239695962
895,"['soups', 'soda', 'shopping_bags']",3,24.423533755711397
896,"['pastry', 'soda']",2,15.8089339657716
897,"['onions', 'rolls/buns']",2,10.612318885687877
898,"['ice_cream', 'soda', 'fruit/vegetable_juice']",3,25.711793025644837
900,"['misc._beverages', 'cake_bar']",2,13.134026373555145
902,"['cat_food', 'chocolate', 'specialty_chocolate']",3,24.998914910444448
905,"['berries', 'other_vegetables', 'yogurt']",3,24.06593167450998
906,"['whole_milk', 'pot_plants']",2,21.510261475137717
907,"['root_vegetables', 'domestic_eggs']",2,2.0321031249001225
909,"['ice_cream', 'bottled_water']",2,15.890028384083946
910,"['ice_cream', 'soda', 'specialty_chocolate']",3,27.23294310454845
911,"['curd', 'yogurt', 'waffles']",3,22.032663163085047
912,"['other_vegetables', 'domestic_eggs', 'soda']",3,18.486043886792352
913,"['other_vegetables', 'pastry']",2,19.15331583309038
914,"['root_vegetables', 'canned_vegetables', 'soda', 'shopping_bags']",4,21.75424952679871
915,"['pastry', 'salty_snack']",2,15.872374400805025
916,"['other_vegetables', 'brown_bread', 'soda']",3,29.471774407935143
917,"['other_vegetables', 'frozen_vegetables', 'pastry', 'specialty_bar']",4,38.73763797082334
920,"['chocolate', 'pot_plants']",2,24.4825683399026
921,"['other_vegetables', 'yogurt', 'fruit/vegetable_juice', 'shopping_bags']",4,30.423706659196935
922,"['pip_fruit', 'vinegar', 'bottled_water', 'shopping_bags']",4,30.304391068200484
923,"['mustard', 'soda', 'fruit/vegetable_juice']",3,17.59152855216923
924,"['whole_milk', 'margarine', 'bottled_water']",3,22.096402114039297
925,"['citrus_fruit', 'tropical_fruit', 'other_vegetables']",3,34.834851119314685
929,"['beef', 'grapes', 'fruit/vegetable_juice']",3,20.150294665211987
930,"['pip_fruit', 'sugar']",2,17.706779326331958
933,"['pip_fruit', 'domestic_eggs']",2,13.556422750104627
934,"['butter_milk', 'specialty_chocolate']",2,14.327227313272342
939,"['other_vegetables', 'dessert', 'waffles', 'light_bulbs']",4,44.67120739848545
940,"['domestic_eggs', 'cat_food', 'bottled_water']",3,11.694163414241881
941,"['root_vegetables', 'yogurt', 'fruit/vegetable_juice']",3,11.096883030762235
942,"['other_vegetables', 'yogurt']",2,14.40679788724004
943,"['other_vegetables', 'whole_milk', 'yogurt', 'spices']",4,23.041459093728264
944,"['pip_fruit', 'margarine']",2,24.860073312496052
945,"['berries', 'chewing_gum', 'seasonal_products', 'newspapers']",4,27.070497687199655
946,"['whole_milk', 'specialty_bar']",2,19.293780768831795
947,"['whole_milk', 'specialty_fat', 'soda']",3,21.239948133034112
948,"['cat_food', 'chocolate']",2,17.60119348016841
949,"['brown_bread', 'margarine', 'long_life_bakery_product', 'flower_(seeds)']",4,45.67119579599593
950,"['fish', 'brown_bread', 'pet_care', 'napkins']",4,23.725924976719835
951,"['whole_milk', 'brown_bread']",2,18.45622080893713
952,"['soda', 'chocolate', 'chocolate_marshmallow']",3,21.458613236374667
954,"['whole_milk', 'soda']",2,14.131191930446754
955,"['citrus_fruit', 'pip_fruit', 'whole_milk', 'bottled_water']",4,35.63632047286577
956,"['rolls/buns', 'soda']",2,9.133026098412913
957,"['butter_milk', 'hard_cheese']",2,17.583349862028914
958,"['pastry', 'soda']",2,15.8089339657716
959,"['spread_cheese', 'fruit/vegetable_juice']",2,12.300236685379652
960,"['frankfurter', 'onions', 'candy', 'detergent']",4,32.17601917938475
961,"['frankfurter', 'pip_fruit', 'newspapers']",3,36.14665352589422
962,"['rolls/buns', 'white_bread', 'dish_cleaner', 'shopping_bags']",4,23.870010671235566
963,"['other_vegetables', 'whole_milk', 'soda', 'chocolate']",4,34.57907259297717
965,"['citrus_fruit', 'pip_fruit']",2,25.450321832607486
966,"['flour', 'bottled_water', 'chocolate', 'specialty_chocolate']",4,22.453695886524947
967,"['frankfurter', 'rolls/buns']",2,13.763503970886749
971,"['frozen_vegetables', 'rolls/buns', 'pastry']",3,17.56132970140645
972,"['tropical_fruit', 'other_vegetables', 'whole_milk', 'frozen_meals']",4,40.98449720939655
973,"['frankfurter', 'beef', 'other_vegetables', 'rolls/buns']",4,35.91186607110764
974,"['sweet_spreads', 'cat_food']",2,18.660056981804207
975,"['pip_fruit', 'soda']",2,20.217124392757043
977,"['liver_loaf', 'whole_milk', 'yogurt']",3,24.246433592169726
978,"['curd', 'tidbits', 'soda']",3,18.72050699432534
981,"['bottled_water', 'fruit/vegetable_juice']",2,9.198832615225959
984,"['onions', 'spread_cheese']",2,15.170412675324183
988,"['rolls/buns', 'misc._beverages']",2,7.506198082254009
989,"['tropical_fruit', 'other_vegetables']",2,22.334199125422245
991,"['frankfurter', 'frozen_potato_products']",2,25.348188685687695
992,"['pip_fruit', 'soda', 'cake_bar', 'specialty_chocolate']",4,35.10824565870514
993,"['tropical_fruit', 'cream_cheese', 'chocolate']",3,26.587723245270702
994,"['whole_milk', 'yogurt']",2,10.658698842284023
996,"['pip_fruit', 'pastry']",2,21.49114925044465
997,"['domestic_eggs', 'rolls/buns']",2,2.472324455760498
998,"['citrus_fruit', 'male_cosmetics']",2,14.225094650420832
999,"['rolls/buns', 'tea']",2,10.65562830382401
1001,"['rolls/buns', 'newspapers']",2,13.164622805034266
1002,"['tropical_fruit', 'zwieback', 'bottled_water']",3,21.069431746313995
1003,"['whole_milk', 'beverages', 'frozen_meals', 'frozen_dessert']",4,29.10203025579886
1004,"['margarine', 'napkins']",2,14.121489054528478
1005,"['dessert', 'rolls/buns', 'bottled_water', 'specialty_bar']",4,24.9264354641507
1006,"['beef', 'whipped/sour_cream', 'napkins']",3,18.65488768151547
1007,"['brown_bread', 'fruit/vegetable_juice', 'newspapers', 'shopping_bags']",4,38.908443465152615
1009,"['sweet_spreads', 'soda', 'waffles']",3,32.60987843281539
1010,"['pastry', 'instant_coffee']",2,11.975748201260444
1011,"['whole_milk', 'hard_cheese', 'coffee']",3,29.00985358667529
1012,"['other_vegetables', 'whipped/sour_cream']",2,15.519112843268653
1013,"['pip_fruit', 'onions', 'whole_milk']",3,28.560154556436764
1015,"['pastry', 'soda']",2,15.8089339657716
1019,"['liver_loaf', 'rolls/buns', 'soda']",3,22.720760848298617
1020,"['frankfurter', 'chicken', 'brown_bread', 'oil']",4,37.668634482662156
1022,"['butter', 'yogurt', 'whipped/sour_cream']",3,15.732833987272866
1025,"['yogurt', 'rolls/buns']",2,5.660533010250183
1028,"['soda', 'chocolate', 'specialty_chocolate']",3,24.50122022548767
